rank,rank_if_eligible,city_id,name,country,lat,lon,population,elevation_m,tz,microclimate_risk,microclimate_reason,coast_distance_km,relief_m,cell_elev_m,below_threshold,is_reference,comfort_hours_yr,daylight_hours_yr,comfort_fraction,worst_month_hours,best_month_hours,evenness_stat,evenness_method,evenness_factor,longest_bad_streak_days,peak_month,utci_mean_daylight_c,comfort_hours_sun,comfort_hours_shade,elev_offset_k,has_precip,month_01_hours,month_02_hours,month_03_hours,month_04_hours,month_05_hours,month_06_hours,month_07_hours,month_08_hours,month_09_hours,month_10_hours,month_11_hours,month_12_hours,pm25_ugm3,aq_factor,composite
40,41,mek-ele-6277,Mek'elē,Ethiopia,13.509186903070077,39.46801640897506,381610.6884,2036.56,Africa/Addis_Ababa,True,relief,176.76504619775906,719.754150390625,2119.673095703125,False,False,3930.7364794317446,4659.254060960029,0.8436407261770621,239.49909088515236,373.3392449626404,0.11048419980465324,cv,0.8895158001953467,1.0,1,21.116976040606655,3242.181382537803,4056.988990953667,0.5402351220703129,True,373.3392449626404,331.6960016566217,341.58988163466006,320.64186911832064,345.5875215246561,318.0340570225112,271.9094522752158,239.49909088515236,331.1192567419525,362.21089447013503,341.26989268204335,353.83931645783537,15.432556634304207,0.8792765192376844,3074.3483243691444
41,42,celaya-4942,Celaya,México,20.530887553923453,-100.81994649628668,381192.4821,1756.39,America/Mexico_City,True,relief,309.6233774847847,699.5128173828125,1842.1925048828125,False,False,3452.4409321221715,4700.2521901806895,0.7345224878219675,233.17784509156186,338.9464189660727,0.11200179705640384,cv,0.8879982029435962,2.0,1,23.187427381895827,2537.0894637068973,4010.0820748345404,0.5577162817382806,True,338.9464189660727,282.34065338447743,288.0817005439724,249.31472029542903,233.17784509156186,241.35616074796465,290.19049363793783,297.6728103281641,283.1106788996041,325.7840491212649,295.00787787227915,327.4575232334432,9.603033980582524,1.0,3065.7613434934024
42,43,juliaca-3596,Juliaca,Peru,-15.485832953878377,-70.13134351428158,326109.6982,3828.91,America/Lima,True,relief,248.54767733813713,436.86279296875,3850.48095703125,False,False,3412.5299244142707,4709.118452272312,0.7246642782509765,217.46645039791062,325.54475550162675,0.10341871923383421,cv,0.8965812807661658,0.0,11,13.580585225119595,3398.9252109212534,3098.695756542092,0.14021122070312594,True,260.66377047768987,217.46645039791062,245.66281580263507,274.45110952092136,301.23792733301065,287.23568391812057,288.2472644610202,302.80850477426924,303.55800517208064,316.0942050375298,325.54475550162675,289.5594320174565,4.653203883495145,1.0,3059.610450284214
43,44,embu-2447,Embu,Kenya,-0.5073690036815446,37.47684671606771,333699.8381,1481.34,Africa/Nairobi,True,relief,389.3026730353629,843.7628173828125,1428.9725341796875,False,False,3559.6052604388706,4748.25,0.7496667741670869,209.57941358011507,346.57979044470807,0.14299374294222475,cv,0.8570062570577752,2.0,7,23.005382361628453,2828.2506275799783,3715.2630893278456,-0.3403885278320307,True,337.64578124591776,293.065016637922,287.0201939263158,209.57941358011507,269.89881120699624,319.82640926433425,346.57979044470807,344.03585241506,326.6495693171615,278.81676706858985,228.9843796273497,317.5032757044003,9.727985436893203,1.0,3050.6039808518835
44,45,nairobi-1717,Nairobi,Kenya,-1.2646015161437927,36.85249828539511,6646256.557,1684.39,Africa/Nairobi,True,relief,405.04159742882814,550.8121337890625,1669.4112548828125,False,False,3948.3758985191903,4748.25,0.8315433893580141,259.5060853197384,374.6203651376347,0.09791210953606558,cv,0.9020878904639344,1.0,7,21.439654702640127,3348.3309419777115,4057.9702757022933,-0.0973618432617194,True,352.7706283606337,313.5018530402897,319.7116779570496,259.5060853197384,305.61778876538307,335.5300223494812,374.6203651376347,365.57279990389725,352.69835654071426,339.3735448750751,286.01893811256974,343.4538381567238,16.541448220064726,0.8546344839985617,3044.021794375291
45,46,lubango-1301,Lubango,Angola,-14.904143985653223,13.516207827263267,1331212.795,1777.72,Africa/Luanda,True,relief,134.7519881291332,1257.84326171875,1846.6412353515625,False,False,3501.389796071105,4655.454234349334,0.7521048687874115,242.6805467521923,358.6536941417786,0.13533441063218518,cv,0.8646655893678148,2.0,5,22.821399337719686,2553.044122630237,3847.965688317812,0.44798802978515606,True,281.06332296564324,242.6805467521923,248.23204609923,289.3142493848375,358.6536941417786,344.6461289652734,348.17360388996184,325.2413949680408,261.731890910712,266.15041016674286,268.8396925737553,266.66281525293726,8.924741100323624,1.0,3027.531271626275
46,47,arequipa-3440,Arequipa,Peru,-16.39585151030856,-71.5333426164993,1004835.002,2453.4,America/Lima,True,relief,87.36746984016855,3420.65234375,2741.59716796875,False,False,3829.143990209498,4685.052883737908,0.8173107295118653,185.03883356479065,388.29243411395134,0.21060173497157825,cv,0.7893982650284217,1.0,10,18.779181730163486,3481.6591706541403,3852.0736055401903,1.8732815917968744,True,236.819501018711,185.03883356479065,211.1054888368628,291.7934009043125,360.3219774227539,341.71136498131534,351.83061127288283,363.1051150370942,374.46952220323993,388.29243411395134,373.13228815138984,351.52345270219337,6.966156957928803,1.0,3022.7196224153854
47,48,san-diego-2471,San Diego,United States,32.730956645893,-117.08372756544695,1977278.929,92.07,America/Los_Angeles,True,coastal,6.506078964954577,288.7552795410156,84.49278259277344,False,False,4119.995357568722,4759.249498083592,0.8656817339010535,278.5773600088091,433.5526512521253,0.15479479669080687,cv,0.8452052033091931,2.0,5,19.737654443407795,3424.028808384447,4325.677616116156,-0.04925191314697261,True,300.1094532647624,278.5773600088091,337.1338014509421,388.4737042637775,433.5526512521253,431.98816943381274,395.72148301476557,336.0944301941247,306.46463375816927,328.9487791316237,294.06731628241937,288.86357551339034,16.00521844660194,0.8665507011866235,3017.538825507786
48,49,shashamane-5978,Shashamane,Ethiopia,7.199737091069828,38.601668356807146,443093.5025,1946.16,Africa/Addis_Ababa,True,relief,644.5628406893386,945.1341552734375,1977.295166015625,False,False,3894.121071089385,4702.118771673663,0.8281630601396568,275.08880928824976,383.5593349040302,0.09435310804130377,cv,0.9056468919586962,1.0,12,22.832950691980994,2998.545414049665,4188.363394943729,0.20237857910156196,True,372.5117248862761,314.4151923694122,299.6864557459565,275.08880928824976,297.27711389730774,337.49943398395044,340.6115339505003,328.85334248610314,291.5541090691764,323.73628330245964,329.3277372059625,383.5593349040302,16.617855987055016,0.8529365336209996,3008.0501173435337
49,50,borama-1118,Borama,Somalia,9.937442390962282,43.184672546264785,343917.8415,1451.18,Africa/Mogadishu,True,relief,119.00021760104497,653.165283203125,1433.373291015625,False,False,3537.8446737400395,4693.452500456287,0.7537829930943368,223.4734351367326,368.6900194150438,0.15062805401768675,cv,0.8493719459823132,1.0,1,23.64817319283199,2746.3571837231657,4123.581745787934,-0.1157436083984379,True,368.6900194150438,334.30578290269233,306.0480207266985,249.73954990860634,252.59904616439235,256.34561886421966,284.16735551930503,276.9518368723054,223.4734351367326,294.30409085634966,329.09656824920086,362.1233491244931,9.337783171521036,1.0,3004.9460151177395
50,51,irapuato-4552,Irapuato,México,20.673038805918786,-101.35622668970527,468284.6394,1724.06,America/Mexico_City,False,,306.6918581535616,347.5487060546875,1750.995849609375,False,False,3416.62847799655,4711.784997262274,0.7251240198739417,223.9306487165588,341.49157526368015,0.12272619319943004,cv,0.87727380680057,2.0,1,23.413358260725143,2493.6393047043757,3999.4127988506275,0.17508302246093785,True,341.49157526368015,285.3817014185964,289.5564246939574,255.44406557504362,223.9306487165588,228.28614566530857,277.81682367102945,290.0233446374534,278.6767354255298,319.0780497540651,294.47663017825585,332.46633299707173,9.050331715210357,1.0,2997.318671315271
51,52,curitiba-6350,Curitiba,Brazil,-25.458479571219215,-49.25448131461542,2512876.6,915.72,America/Sao_Paulo,False,,52.63233087828395,162.47686767578125,917.5247802734375,False,False,3339.245712604309,4708.185161525826,0.7092426482908605,198.33344688022166,304.2736450259328,0.10255634102215981,cv,0.8974436589778402,3.0,10,19.36429775685105,2969.1745032465383,3468.132120014975,0.011731071777343572,True,264.4656148424159,198.33344688022166,257.12541911781744,288.814627730633,303.9389162353869,270.7465394464783,280.82258042562097,299.3620021556792,296.22840624392296,304.2736450259328,299.73550840207554,275.3990060981243,9.197257281553398,1.0,2996.7848905456767
52,53,ponta-grossa-5689,Ponta Grossa,Brazil,-25.091270908484244,-50.158986786519066,312508.7268,893.79,America/Sao_Paulo,False,,145.36010572149905,279.10626220703125,883.3311767578125,False,False,3325.2739030207363,4710.65171564154,0.7059052767538068,200.09757065532938,303.7756754027872,0.10052636404350618,cv,0.8994736359564939,3.0,5,20.538757590215123,2828.27464933423,3549.164155531706,-0.06798235107421852,True,257.7579060877256,200.09757065532938,255.35477261951758,294.9188303809322,303.7756754027872,272.4702829276974,289.25527214992894,301.93535294727866,293.65664130410073,294.4690774015553,288.45000876057014,273.1325123833132,,1.0,2990.996208101303
53,54,bulawayo-117,Bulawayo,Zimbabwe,-20.161817631056746,28.553340133709728,492010.9037,1359.48,Africa/Harare,False,,627.7893169429485,228.6912841796875,1346.1295166015625,False,False,3336.4118370039696,4684.719565614163,0.7121903008865736,237.80274379979642,334.3765185589186,0.10423968505272183,cv,0.8957603149472781,3.0,5,21.306653241398735,2732.024837465486,3679.07108951701,-0.08677814208984387,True,275.8566128049025,237.80274379979642,292.59883180515334,289.58706995833035,334.3765185589186,301.923064391351,296.66264598156795,305.3367948814156,244.8450246342972,264.1554704775979,248.5020309316186,244.76502877902027,9.678017799352752,1.0,2988.6253179085024
54,55,lilongwe-461,Lilongwe,Malawi,-13.972354193634107,33.784718493875054,1018797.715,1091.78,Africa/Blantyre,False,,542.900857398528,232.0623779296875,1093.025146484375,False,False,3591.8186928137534,4693.719154955284,0.7652393707923013,219.6675071410299,359.95821493106166,0.17126234611372376,cv,0.8287376538862763,1.0,7,23.233579952739785,2798.480797205113,4001.0756888804467,0.008093452148437676,True,240.2003347488607,219.6675071410299,258.4967320468912,312.2581523943024,343.1638305102195,348.7800668574311,359.95821493106166,357.61145298411674,355.2627064214847,300.3028686051139,251.952695151245,244.16413102199647,9.829983818770227,1.0,2976.675396667342
55,56,xalapa-6396,Xalapa,México,19.54396026758174,-96.91521180337925,557330.8469,1374.54,America/Mexico_City,True,relief,55.98967770775013,1763.6368408203125,1328.397705078125,False,False,3364.8783773379796,4688.786046723854,0.7176438301528144,220.95661562102276,316.85328566862535,0.08254820899162858,cv,0.9174517910083714,2.0,3,20.506177025810135,2917.9367266338336,3406.7512801675725,-0.29992491699218726,True,290.57524196533507,290.63154172664923,316.85328566862535,281.87429455113113,281.17431191230406,272.98104314080933,297.26604563609004,260.1784132772369,220.95661562102276,267.72977692057293,283.3140443972685,301.3437625209342,11.669838187702267,0.9628924847177274,2972.558575242753
56,57,tetouan-4139,Tétouan,Morocco,35.57442126801429,-5.3660288376368745,482338.8559,54.17,Africa/Casablanca,True,coastal+relief,10.162490665175543,1050.3446044921875,217.41262817382812,False,False,3625.197612432444,4773.24885928089,0.7594822141702864,202.381413255832,418.8204244699749,0.18561793878989966,cv,0.8143820612101004,3.0,5,20.737720355597883,3051.452443803259,3960.2979861601098,1.0610770831298826,True,280.16280054183545,263.5550275552364,317.4441795646314,357.5098029474668,418.8204244699749,362.35962068451295,237.10341054392603,202.381413255832,270.73078045210974,309.05117035192484,304.27820691736264,301.8007751476311,8.397710355987055,1.0,2952.2959039066686
57,58,alicante-4485,Alicante,Spain,38.36452694626718,-0.4769742055282412,400711.1455,43.06,Europe/Madrid,True,coastal+relief,1.5136835975379195,624.2581787109375,90.6270523071289,False,False,3797.9349063399864,4795.51450994707,0.7919765227406028,212.13171021580249,462.2337585499548,0.22441024808989166,cv,0.7755897519101084,3.0,5,19.53970908103553,3307.9693508349164,4041.4339245746337,0.30918583999633786,True,256.4412946898742,252.36107397581122,322.27499803968874,378.2901721554136,462.2337585499548,427.31868665445955,297.70393629284064,212.13171021580249,303.6386528149576,335.30631482762396,286.35173426684594,263.8825738567133,7.6182686084142395,1.0,2945.6393917789705
58,59,chuxiong-7192,Chuxiong,China,25.04033871833356,101.55066617969976,552213.4251,1807.65,Asia/Shanghai,True,relief,686.3616924505365,595.1644287109375,1916.793212890625,False,False,3586.306828141679,4733.917320678956,0.7575769886127454,234.38136941646155,372.10956552546816,0.1329267462105529,cv,0.8670732537894471,3.0,3,20.001422470267865,3146.106746847445,3751.794329975231,0.7094308837890618,True,281.30675030353393,305.7279335883626,372.10956552546816,357.2861928320415,327.57786711999074,276.5900692598126,255.7529248512716,234.38136941646155,256.5119042735193,291.7660833029746,323.30063255863297,303.9955351096098,12.434619741100324,0.9458973390866595,2941.35359768914
59,60,uruapan-3880,Uruapan,México,19.410720999949355,-102.04722152018203,336317.1681,1637.78,America/Mexico_City,True,relief,157.90676756104102,2039.75732421875,1725.578369140625,False,False,3526.048803185634,4744.983482387297,0.7431108698847583,212.748828819865,365.6832200449186,0.1703999951198223,cv,0.8296000048801777,2.0,4,21.381789481553497,2919.2547539440006,3627.3694744482436,0.5706893994140626,True,333.5426233207368,302.7638073413479,349.0261988897317,365.6832200449186,328.8528761919806,251.353022144918,228.02065304351046,227.43202924104207,212.748828819865,284.9090183867242,307.9689688817187,333.7475568791398,9.692588996763753,1.0,2925.2101043305465
60,61,caxias-do-sul-5795,Caxias do Sul,Brazil,-29.167682159181883,-51.184597104082044,402433.8644,756.93,America/Sao_Paulo,True,relief,93.46550687271225,682.2803344726562,637.6669921875,False,False,3215.741057534164,4718.251368862931,0.681553568501192,220.04552728808687,305.5734769424999,0.09089673094922965,cv,0.9091032690507703,5.0,10,19.982074828644393,2780.2652817294716,3416.570977871812,-0.7752095507812496,True,261.3871572866957,220.04552728808687,253.78340632181155,280.5852103961341,259.8877283518346,241.90953067350256,245.8497073610631,273.90012774357183,281.9760340435008,305.5734769424999,299.4930272129055,291.350123912557,6.404247572815534,1.0,2923.4407078250897
61,62,windhoek-429,Windhoek,Namibia,-22.52797677565016,17.047176937058616,417841.6386,1646.3,Africa/Windhoek,True,relief,259.1969904152589,739.0921630859375,1713.8603515625,False,False,3384.520961187649,4694.985763825515,0.7208799198636785,231.12798932566204,344.0601122968209,0.1374286008181942,cv,0.8625713991818058,2.0,5,21.92795407095585,2682.4871535141992,3865.934529007523,0.43914228515625026,True,234.1966396700698,231.12798932566204,265.94366889383184,311.7082718519269,344.0601122968209,301.8591433536558,309.9952591629343,334.2519074260943,305.714830906088,261.06975462242644,249.44946607815132,235.1439175999875,5.674077669902913,1.0,2919.3909810517807
62,63,casablanca-2102,Casablanca,Morocco,33.58068285943897,-7.543301952402821,4577677.349,63.37,Africa/Casablanca,True,coastal,5.027563723498712,202.8533477783203,79.08292388916016,False,False,3899.176839587756,4765.915860558496,0.818137993550484,286.03006601830975,403.55312660456985,0.12310059598634437,cv,0.8768994040136556,2.0,5,20.943889455109343,3206.7062608566525,4231.951146281029,0.10213400527954103,True,289.0790791843564,286.03006601830975,339.98746350553085,370.2931753728135,403.55312660456985,385.56910564367166,339.08917873416914,289.32608120625196,294.17040247163743,297.94468121800793,296.165936645791,307.96854298264645,16.69249190938511,0.8512779575692198,2910.6775441950595
63,64,khamis-mushayt-2377,Khamis Mushayt,Saudi Arabia,18.30026899015381,42.73658765816927,580849.1743,2016.28,Asia/Riyadh,False,,99.10020526832632,247.2852783203125,2034.3895263671875,False,False,3728.567571337494,4731.717421062237,0.787994556636152,248.38504624836796,356.00285374326296,0.12159304412722036,cv,0.8784069558727796,1.0,12,22.756082999286633,2762.012450677826,4209.728166877698,0.11771192138671892,True,344.9297165349967,329.32214977346047,349.8143502901298,325.9653235933058,311.0836666786411,248.38504624836796,258.87041839353924,254.74654479073297,280.05317825566544,333.3896659721898,336.0046570632016,356.00285374326296,15.036820388349515,0.8880706580366775,2908.608743992653
64,65,trujillo-1156,Trujillo,Peru,-8.092425066858974,-79.02938490116786,991426.9265,77.49,America/Lima,True,coastal+relief,9.8756549444125,1777.313720703125,229.4932098388672,False,False,3917.539921122651,4750.049917868224,0.8247365793748973,189.50900056421196,399.5132487040485,0.22266541671102438,cv,0.7773345832889756,1.0,10,24.76003158371243,2451.799727343866,4463.549309953161,0.9880208639526367,True,265.4553364529083,189.50900056421196,208.2309026199504,272.8707760676658,314.6500751243764,346.5017203340818,393.97146611706506,396.4592638843238,381.32494788995024,399.5132487040485,398.1421909830643,350.91099238100435,12.265097087378642,0.9496645091693635,2891.9556491490825
65,66,benghazi-1088,Benghazi,Libya,32.10599049227661,20.108598766829274,599690.5151,16.89,Africa/Tripoli,True,coastal,7.238291810511362,120.81145477294922,25.83136749267578,False,False,3714.218786012425,4759.316161708341,0.7804101807515176,231.39304734249498,430.43937165856744,0.20097519935751504,cv,0.7990248006424849,4.0,5,19.545368700088446,3215.590865303443,3967.870104145384,0.058118888702392575,True,231.39304734249498,239.5427851758911,325.15471867825676,388.060961679986,430.43937165856744,372.47207568686895,315.27960313008754,236.28083644236236,256.97709420949224,338.22782769799755,308.9984111628433,271.3920531475766,11.169215210355986,0.974017439769867,2890.643105913245
